id,scientificNameWithoutAuthor,commonNames,gbifId,powoId,iucnCategory
1720890,Vanda falcata,Samurai orchid; Wind orchid,2836611,661005-1,
1635878,Vanda flabellata,,2783134,942281-1,
1787757,Vanda garayi,,8223277,77121557-1,
1635885,Vanda helvola,Reddish vanda,2783186,661019-1,
1635886,Vanda hindsii,Native strap orchid; Cape York Wanda; Cape York vanda,2783136,661021-1,LC
1795631,Vanda insignis,,10975421,661024-1,NT
1635891,Vanda lamellata,,2783205,661026-1,
1635894,Vanda limbata,,2783187,661030-1,
1718592,Vanda miniata,,8214596,77121560-1,
1796672,Vanda sanderiana,,2782265,661063-1,
1419804,Vanda spp.,Orchid; Vanda Orchid; Common Vanda; Common Vanda Orchid; Garden Vanda Orchid; Raymer                   Orange Beauty,,,
1635911,Vanda tessellata,Grey orchid,2783229,661083-1,LC
1419803,Vanda tricolor,Orchid; Three colored vanda; Vanda,2783198,661089-1,
1373327,Vandellia diffusa,Spreading False Pimpernel,5414978,262512-2,LC
1752517,Vandellia humilis,,8282517,77135807-1,
1373330,Vandellia senegalensis,,8294710,810648-1,LC
1749644,Vandellia subracemosa,,8236673,77135823-1,
1396989,Vandenboschia speciosa,Killarney fern; Bristle fern,3606863,,
1635917,Vandopsis gigantea,,5308485,661115-1,
1635918,Vandopsis lissochiloides,,5308481,661120-1,
1681643,Vangueria agrestis,,2917833,77067582-1,
1681645,Vangueria apiculata,,2917930,769845-1,LC
1681651,Vangueria cinerascens,,2917847,77067588-1,
1681654,Vangueria discolor,,2917913,77067595-1,
1422621,Vangueria infausta,Wild medlar; Medlar; African medlar; Velvet Wild medlar; Wild medler,2917876,769741-1,LC
1408810,Vangueria madagascariensis,Voa Vanga; Smooth Wild medlar; Spanish tamarind; Tamarind of-the-Indies; Bush Medlar; Smooth Leaved Wild-Medlar; Tamarind of the Indies; Kiilo; Kimolwet,2917777,769766-1,LC
1681672,Vangueria parvifolia,Mountain medlar; Mountain Wild Medlar; Small Velvetleaf,2917835,769781-1,LC
1681675,Vangueria quarrei,,2917799,77067608-1,
1681682,Vangueria silvicola,,3847605,77090964-1,
1372397,Vangueriella campylacantha,,2895057,943832-1,
1681690,Vangueriella chlorantha,,2895072,943823-1,LC
1372399,Vangueriella discolor,,2895047,943828-1,LC
1372400,Vangueriella georgesii,,2895060,931736-1,
1372401,Vangueriella glabrescens,,2895074,943834-1,EN
1681691,Vangueriella laxiflora,,2895061,943822-1,
1372404,Vangueriella letestui,,2895076,931735-1,EN
1372405,Vangueriella nigerica,,2895050,943827-1,LC
1372406,Vangueriella nigricans,,2895077,943824-1,LC
1372407,Vangueriella olacifolia,,2895053,943825-1,
1372408,Vangueriella orthacantha,,2895063,943836-1,
1372409,Vangueriella rhamnoides,,2895079,943835-1,
1372410,Vangueriella rufa,,2895055,943830-1,
1681692,Vangueriella sapinii,,2895066,943833-1,
1681693,Vangueriella soyauxii,,2895081,943831-1,LC
1681694,Vangueriella zenkeri,,2895092,940923-1,EN
1371797,Vangueriopsis lanciflora,False wild medlar; Amadumbutshenene; False medlar; Umsomosomo; Umviyo,2913016,769828-1,
1371801,Vangueriopsis rubiginosa,,2913021,769836-1,LC
1757743,Vanheerdea divergens,,7525233,77129463-1,
1755934,Vanheerdea primosii,,3703454,969400-1,
1755935,Vanheerdea roodiae,,3703440,969399-1,
1844915,Vanilla × tahitensis,Tahitian vanilla; Vanilla; Vanilla bean; Vanilla orchid; Vanilla pod,2803401,661286-1,
1387697,Vanilla africana,,2803488,661139-1,
1635921,Vanilla albida,,2803437,661140-1,
1635926,Vanilla appendiculata,,2803487,262538-2,
1635928,Vanilla barbellata,Wormvine orchid,2803325,661158-1,
1406117,Vanilla bicolor,,2803452,661161-1,
1387702,Vanilla chalotii,,6316075,661167-1,
1635935,Vanilla columbiana,Leafy vanilla,2803449,262547-2,
1635936,Vanilla costaricensis,,6316072,77106513-1,
1635937,Vanilla coursii,,2803425,661172-1,
1387698,Vanilla crenulata,,2803489,661173-1,
1635940,Vanilla cucullata,,2803360,661176-1,
1635941,Vanilla decaryana,,2803349,661177-1,
1635944,Vanilla dressleri,,6316073,77106515-1,
1635947,Vanilla edwallii,,2803370,262556-2,
1635950,Vanilla francoisii,,2803428,661193-1,
1635953,Vanilla grandifolia,,2803367,661197-1,
1635955,Vanilla hallei,,2803419,1005182-1,
1407583,Vanilla hartii,,2803365,262562-2,EN
1387694,Vanilla heterolopha,,2803327,661205-1,
1424802,Vanilla humblotii,,2803462,661207-1,
1387695,Vanilla imperialis,,2803431,661208-1,
1439476,Vanilla inodora,Scentless vanilla,2803385,661209-1,EN
1635960,Vanilla insignis,,2803377,262566-2,EN
1825284,Vanilla karen-christianae,,10698843,77184688-1,
1635964,Vanilla madagascariensis,Madagascar Vanilla,2803350,661221-1,
1830182,Vanilla marowynensis,,2803317,262569-2,
1404691,Vanilla mexicana,Mexican vanilla; Fuchs' Vaniila; Unscented Vanilla; Vanelloe; Volubilis siliquosa mexicana plantagini folio,2803469,661225-1,
1387691,Vanilla nigerica,,2803414,661230-1,
1635969,Vanilla ochyrae,,2803383,1005185-1,
1407345,Vanilla odorata,,2803371,661231-1,EN
1635974,Vanilla palmarum,,2803444,661237-1,
1635977,Vanilla perrieri,,2803357,661243-1,
1635978,Vanilla phaeantha,Leafy Vanilla; Cowled Vanilla,2803330,661245-1,EN
1635979,Vanilla phalaenopsis,,2803466,661246-1,LC
1387687,Vanilla planifolia,Vanilla; Bourbon vanilla; Vanilla orchid; Common vanilla; Flat leaved Vanilla; Least Water lily; Vanilla bean; Vanilla pod,2803398,262578-2,EN
1419807,Vanilla planifolia,Vanilla; Bourbon vanilla; Common vanilla; Flat leaved Vanilla; Vanilla bean; Vanilla orchid; Vanilla pod,2803398,,EN
1635981,Vanilla poitaei,Poit's vanilla,2803328,661257-1,
1387688,Vanilla polylepis,,2803485,661258-1,
1400798,Vanilla pompona,West Indian vanilla; Guadeloupe vanilla; Pompona vanilla,2803463,661259-1,EN
1635984,Vanilla roscheri,Rochers Vanilla; Southern Vanilla,2803307,661269-1,
1635987,Vanilla sarapiquensis,,6316069,77106519-1,
1407584,Vanilla trigonocarpa,,2803336,262592-2,
1554817,Vantanea bahiaensis,,3649177,286666-2,LC
1554818,Vantanea barbourii,,3649161,262597-2,LC
1733263,Vantanea deniseae,,3649044,262604-2,LC
1554822,Vantanea depleta,,3649031,286669-2,LC
1401869,Vantanea guianensis,,3649222,431524-1,LC
1554823,Vantanea macrocarpa,,3649207,262605-2,LC
1554825,Vantanea micrantha,,3649176,262607-2,VU
1554829,Vantanea occidentalis,,3649130,262608-2,LC
1554830,Vantanea paraensis,,3649073,262610-2,LC
1401870,Vantanea parviflora,,7320149,431534-1,LC
1819524,Varronia bahamensis,Bahama manjack,2926342,262625-2,LC
1831130,Varronia bonplandii,,4061388,121401-1,
1827057,Varronia brittonii,,4061338,262630-2,LC
1479085,Varronia brownei,Black Sage,4061325,286686-2,LC
1410897,Varronia bullata,,7131683,318022-2,LC
1407101,Varronia curassavica,Black sage; Wild sage; Blaka uma; Godhorse bush,4060951,262640-2,
1795950,Varronia cylindristachya,,4060935,262641-2,
1713239,Varronia dichotoma,,4060884,121424-1,
1821457,Varronia foliosa,,4060710,286705-2,
1713241,Varronia globosa,,6395309,262647-2,
1821719,Varronia guanacastensis,,4060578,77084342-1,
1713243,Varronia inermis,,4060426,946177-1,
1734191,Varronia leucocephala,,4060181,77084347-1,
1836854,Varronia leucophlyctis,,4060144,1113259-2,
1726023,Varronia linnaei,,4060089,77084349-1,
1827058,Varronia lucayana,,4060039,262663-2,NT
1479087,Varronia macrocephala,,4060016,313633-2,
1830146,Varronia martinicensis,,8405933,121463-1,
1829885,Varronia nesophila,,4059694,286731-2,
1410238,Varronia polycephala,Black Sage,4059364,262677-2,LC
1829884,Varronia rupicola,Puerto Rico manjack,2926346,262679-2,EN
1733251,Varronia schomburgkii,,4059165,946225-1,
1713246,Varronia spinescens,,4059050,946226-1,LC
1830288,Varronia tomentosa,,4058941,262684-2,
1833139,Vasconcellea × pentagona,Babaco,10961701,77164259-1,
1837922,Vasconcellea candicans,Mountain papaya,3838766,675768-1,LC
1408968,Vasconcellea cauliflora,,3838758,675769-1,
1842876,Vasconcellea chilensis,Austral papaya; Chilean papaya,3838724,675771-1,
1491944,Vasconcellea goudotiana,Highland papaya,3838660,675773-1,
1407586,Vasconcellea microcarpa,,7269680,675778-1,LC
1733259,Vasconcellea monoica,,3838628,675779-1,
1835793,Vasconcellea parviflora,,3838791,675780-1,LC
1418402,Vasconcellea pubescens,Mountain papaya; Mountain pawpaw,3838768,675782-1,
1408969,Vasconcellea quercifolia,Oak leaf pawpaw,3838736,675783-1,
1835792,Vasconcellea stipulata,,3838685,1015575-1,
1692365,Vassobia breviflora,,3801366,821660-1,LC
1407144,Vatairea erythrocarpa,,2965130,1032177-2,LC
1402888,Vatairea guianensis,,2965124,524446-1,LC
1733239,Vatairea heteroptera,,2965121,524447-1,LC
1822480,Vatairea lundellii,,7650790,262722-2,VU
1587787,Vatairea macrocarpa,,2965132,262723-2,LC
1405091,Vatairea paraensis,,2965115,262724-2,LC
1587788,Vatairea sericea,,2965118,262725-2,
1587790,Vataireopsis iglesiasii,,2965593,262729-2,
1407124,Vataireopsis speciosa,,2965589,262731-2,LC
1402889,Vataireopsis surinamensis,,2965588,262732-2,LC
1785526,Vateria indica,White dammar; Indian Copal Tree; Piney Varnish Tree; Indian copal; White Damar,3189688,321552-1,VU
1763079,Vateriopsis seychellarum,,4097316,321580-1,CR
1431005,Vatica javanica,,7299017,321651-1,VU
1781498,Vatica lanceifolia,,7546421,321657-1,CR
1431006,Vatica maingayi,,5669294,321668-1,VU
1793470,Vatica rassak,Resak,5669136,321701-1,LC
1719318,Vatica ridleyana,,5669126,321704-1,DD
1719317,Vatica yeechongii,,5668925,20012393-1,CR
1832581,Vatricania guentheri,Golden Tuffed Cactus,3949063,139014-1,
1417629,Veitchia arecina,Montgomery palm,5293072,670207-1,
1417631,Veitchia joannis,Joannis Palm,5293077,670211-1,LC
1470401,Veitchia metiti,,5293076,670214-1,LR/cd
1426873,Veitchia spiralis,,5293086,670222-1,LR/nt
1470403,Veitchia vitiensis,,5293081,670225-1,LC
1426874,Veitchia winin,,5293079,670226-1,
1357087,Velezia rigida,Velezia; Rigid Velezia,3085355,,
1744353,Vella aspera,,5375681,290990-1,
1482313,Vella bourgaeana,,5375669,1003840-1,
1482315,Vella lucentina,,5375668,961375-1,
1358443,Vella pseudocytisus,,5375673,290995-1,
1398784,Vella spinosa,,5375666,290996-1,
1695876,Vellozia candida,,2863678,67046-1,
1695899,Vellozia froesii,,2863707,860674-1,
1695954,Vellozia sincorana,,2863541,262837-2,
1695957,Vellozia squamata,,2863569,67099-1,LC
1695969,Vellozia tomeana,,2863611,262845-2,
1404072,Vellozia tubiflora,,2863547,67112-1,
1417744,Veltheimia bracteata,Forest Lily; Cape lily; Forest Sandlily,2767972,543446-1,
1754283,Veltheimia capensis,Quarobe; Cape Sandlily; Sandlily,8179261,543448-1,
1439484,Venegasia carpesioides,Canyon sunflower,3139622,257221-1,
1396990,Ventenata dubia,North Africa grass; Hairgrass; North African Grass; Ventenata; Ventenatagrass; Wiregrass; Soft bearded oatgrass,2703592,,LC
1414542,Ventilago buxoides,,3874593,719111-1,LC
1666093,Ventilago denticulata,,7273609,719117-1,
1666098,Ventilago leptadenia,,3877643,719137-1,
1431026,Ventilago madraspatana,,4928549,719143-1,
1416404,Ventilago neocaledonica,,3877547,719149-1,LC
1414975,Ventilago pseudocalyculata,,3877492,719156-1,NT
1760868,Vepris ampody,,3834778,775470-1,LC
1760869,Vepris aralioides,,3834746,775473-1,LC
1381945,Vepris araliopsioides,,7899246,77149110-1,EN
1760870,Vepris arenicola,,3834736,775474-1,VU
1424803,Vepris boiviniana,Anisety,3834697,969489-1,
1760874,Vepris calcicola,,3834666,775477-1,
1759525,Vepris darcyi,,3834635,77073061-1,
1760877,Vepris densiflora,,3834617,775482-1,EN
1760878,Vepris dicarpella,,3834608,775483-1,VU
1381946,Vepris ebolowensis,,7723343,77148918-1,
1760875,Vepris elliotii,,3834576,775485-1,LC
1760872,Vepris fitoravina,,3834534,775488-1,LC
1683157,Vepris glaberrima,,3834506,1015789-1,LR/nt
1751394,Vepris glomerata,,7269194,775491-1,
1432470,Vepris glomerata,,7269194,,
1372529,Vepris heterophylla,,3834432,775493-1,EN
1408812,Vepris lanceolata,White ironwood; Bois patte poule piquant,3834395,775496-1,
1422622,Vepris lanceolata,White Ironwood; Bois patte poule piquant,3834395,,
1760885,Vepris leandriana,,3834388,775497-1,VU
1432473,Vepris lepidota,,3834380,775498-1,EN
1432474,Vepris louisii,,3834375,775499-1,
1760886,Vepris louvelii,,7948163,775500-1,DD
1372530,Vepris mandangoana,,3834321,928846-1,CR
1372557,Vepris nobilis,Small fruited teclea,3834246,969503-1,LC
1749841,Vepris oubanguensis,,7467420,77149115-1,
1749578,Vepris renieri,,3834118,969515-1,EN
1372561,Vepris sansibarensis,,3834095,969507-1,VU
1760871,Vepris sclerophylla,,3834076,775520-1,EN
1372562,Vepris simplicifolia,,3834051,,LC
1372563,Vepris soyauxii,,3834043,969509-1,LC
1759524,Vepris spathulata,,3834031,775522-1,LC
1372565,Vepris suaveolens,,3834018,969510-1,LR/nt
1372566,Vepris trichocarpa,Furry fruited teclea; Flaky Barked Cherry-Orange; Inzanyana,3833974,969512-1,
1372567,Vepris trifoliolata,,3833964,969513-1,VU
1759523,Vepris unifoliolata,,3833940,77073062-1,LC
1372568,Vepris verdoorniana,,3833931,969514-1,
1396991,Veratrum album,White hellebore; White false hellebore; Giant False helleborine; European white hellebore; False hellebore; White veratrum; White False Helleborine,2742119,30192264-2,
1419471,Veratrum californicum,California false hellebore; Skunk cabbage; Corn lily; California veratrum; California Corn Lily; Californian false hellebore; False hellebore; Western false hellebore,2742108,30327875-2,
1596736,Veratrum fimbriatum,Fringed false hellebore; Fringe false hellobore,2742107,543490-1,
1439488,Veratrum insolitum,Siskiyou false hellebore,2742118,262874-2,
1596739,Veratrum lobelianum,White Hellebore; Lobed false helleborine,2742050,30300236-2,
1596741,Veratrum maackii,Korean meadow false hellebore,2742059,543507-1,
1396992,Veratrum nigrum,False hellebore; Black false hellebore; Black hellebore; Black veratrum; Black false helleborine; Dark flowered false hellenbore; False helleborine,2742096,543516-1,
1596745,Veratrum oxysepalum,White false hellebore; East Asian white false hellebore,2742172,262878-2,
1596748,Veratrum stamineum,,2742055,543534-1,
1414166,Veratrum viride,Green false hellebore; American false hellebore; False Hellebore; Giant false helleborine; Green veratrum; American hellebore; American white hellebore; Indian poke; Itchweed; Green False Helleborine; American wild hellebore; Indian Hellebore; Indian poka; White false hellebore,7575112,543543-1,
1768092,Verbascum × amaliense,,3741945,810720-1,
1741673,Verbascum × bastardii,,7475415,810801-1,
1689587,Verbascum × candelabrum,,3740867,810884-1,
1746526,Verbascum × innominatum,,3738884,811167-1,
1742574,Verbascum × phoeniceiforme,,3737094,811349-1,
1845215,Verbascum × schiedeanum,,3736301,770115-1,
1738683,Verbascum × thapsi,Hybrid Mullein,3735474,770170-1,
1689573,Verbascum acaule,,3742224,810679-1,
1689576,Verbascum adrianopolitanum,,3742153,810690-1,
1771165,Verbascum ancyritanum,,3741870,810731-1,
1689578,Verbascum anisophyllum,,3741849,810735-1,
1397792,Verbascum arcturus,Bear's tail mullein,3741755,810750-1,
1396993,Verbascum banaticum,,3741432,810793-1,
1747691,Verbascum betonicifolium,,8018417,810811-1,
1364060,Verbascum blattaria,Moth mullein; White Moth Mullein; Spurious mullein; White mullein; White Moth Verbascum,3171943,810828-1,
1360520,Verbascum boerhavii,"Lambs ear, Mullen; Annual mullein; Mullein; Field Cabbage; Lambs ear mullein; Yellow Mullein",8309638,810834-1,
1396996,Verbascum bombyciferum,Broussa Mullein; Turkish mullein,3741100,810843-1,
1373160,Verbascum brevipedicellatum,,3740983,810863-1,
1689585,Verbascum bugulifolium,,3740969,810866-1,
1748226,Verbascum capitis-viridis,,3740849,810887-1,VU
1768520,Verbascum carmanicum,,3740805,810894-1,
1397519,Verbascum chaixii,Nettle leaved Mullein; Nettle leaf mullein; Chaix Mullein; Chaix's mullein; Spanish Mullein,8949622,810912-1,
1744351,Verbascum charidemi,,3740679,810913-1,
1765533,Verbascum cheiranthifolium,,3740654,810917-1,
1396998,Verbascum conocarpum,,7333207,810953-1,
1767582,Verbascum coromandelianum,Chinese mullein,7333197,810960-1,
1360522,Verbascum creticum,Cretan Mullein,3740375,810973-1,
1689591,Verbascum cylleneum,,3740348,810981-1,
1380301,Verbascum cystolithicum,,3740337,810983-1,EN
1689593,Verbascum davidoffii,,3740298,810989-1,
1360523,Verbascum densiflorum,Mullein; Denseflower mullein; Dense Flowered Mullein; Denseflowered mullein; Dense flower mullein; Great mullein; Large flowered mullein; Denseflower Verbascum; Dense Mullein; Many flower Mullein,3171939,811003-1,
1360524,Verbascum dentifolium,,3740197,811006-1,
1771266,Verbascum dumulosum,,3739998,811039-1,
1689601,Verbascum epixanthinum,,3739883,811055-1,
1425770,Verbascum eremobium,,3739877,811057-1,
1389415,Verbascum eriophorum,,3739860,811061-1,
1768529,Verbascum farsistanicum,,3739761,811076-1,
1400036,Verbascum giganteum,,7333092,769864-1,
1689607,Verbascum glabratum,,7333088,769865-1,
1389467,Verbascum glandulosum,,7352868,769871-1,
1689614,Verbascum humile,,7333027,769906-1,
1689618,Verbascum lanatum,Lanate mullein,3738446,769941-1,
1397793,Verbascum levanticum,,3738259,811235-1,
1689622,Verbascum litigiosum,,9644635,811242-1,VU
1399438,Verbascum longifolium,Mullein,3738156,769958-1,
1360530,Verbascum longirostre,,3738138,811251-1,
1360531,Verbascum lychnitis,White mullein; Mullein,3171947,769963-1,
1399439,Verbascum macrurum,Mullein,3737947,769978-1,
1360533,Verbascum maroccanum,,3737889,811270-1,
1398778,Verbascum nevadense,,3737573,770012-1,
1397520,Verbascum nigrum,Dark mullein; Black mullein; Black Verbascum; Coada vacii; Dark Verbascum,3171945,770013-1,
1399441,Verbascum niveum,,3737527,770017-1,
1689627,Verbascum nobile,,3737520,811304-1,
1439493,Verbascum olympicum,Olympic mullein; Olympian Mullein; Greek Mullein,7589232,770024-1,
1397024,Verbascum orientale,Oriental Mullein,8085683,770031-1,
1689631,Verbascum ovalifolium,,7472726,770033-1,
1397025,Verbascum phlomoides,Wooly Mullein; Orange mullein; Woolly mullein; Mullein; Clasping mullein; Clasping leaved mullein; Woolly has two ‘l’s   if you agree then vote for the correct spelling of this lovely plant’s proper name!; Pale yellow mullein; Great Mullein; Szöszös ökörfarkkóró (Hun); Downy Mullein; Lambs ear; Wooly Mullien,3171948,770045-1,
1396994,Verbascum phoeniceum,Purple mullein,3171951,770051-1,
1744350,Verbascum prunellii,,3736913,1002288-1,
1689636,Verbascum pseudonobile,,3736840,811381-1,
1360539,Verbascum pulverulentum,Hoary Mullein; Broad leaf mullein; Verbascum densiflorum; Hoary Verbascum,3171941,770074-1,
1398669,Verbascum pyramidatum,Caucasian Mullein,3736698,770083-1,
1689639,Verbascum reiseri,,3736635,811402-1,
1689640,Verbascum roripifolium,,3736536,811410-1,
1360540,Verbascum rotundifolium,Round leaved mullein,7332769,770100-1,
1689642,Verbascum rupestre,,3736453,811417-1,
1848243,Verbascum scrophulariifolium,,3736234,811435-1,
1360541,Verbascum simplex,Common mullein; Great mullein; Aaron's rod; Beggar's Blanket; Candlewick; Flannel flower; Flannel Plant; Jupiter's Staff; Woolly mullein,7332733,770130-1,
1373163,Verbascum sinaiticum,Qetetina; Mullein; Purpose,3736050,770131-1,
1360542,Verbascum sinuatum,Wavyleaf mullein; Wavy leaved mullein; Black leaved mullein; Mediterranean mullein; Wavy leaf; בּוּצִין מְפֹרָץ,3171946,770135-1,
1764448,Verbascum songaricum,,7746894,770139-1,
1398668,Verbascum speciosum,Showy mullein; Hungarian mullein; Showy Verbascum,3171952,770141-1,
1689647,Verbascum spinosum,Spiny mullein,3735884,770145-1,
1360543,Verbascum tetrandrum,,3735493,811507-1,
1364059,Verbascum thapsus,Mullein; Common mullein; Great mullein; Flannel Plant; Jupiter's Staff; Beggar's Blanket; Flannel flower; Lambs ear; Velvet dock; Wild tobacco; Woolly Mullein; Aaron's rod; Velvet Plant; Blanketweed; Hag taper; Torches; Velvetplant; Big Taper; Flannelleaf; Flannelplant; Grey mullein; Flannel Leaf; Flannel Mullein; Great Mullen; Common Mullen; Velvet Mullen; Feltwort; Bullock's Lungwort; Camper's helper; Candlewick; Charmin of the woods; Cowboy's toilet paper; Fisherman's friend; Hag's Taper; Toilet paper plant; Wooly Mullein; Jimmy's Knickers; Cowboy Toilet Paper,3171949,770183-1,
1389473,Verbascum undulatum,,7914708,770196-1,
1364058,Verbascum virgatum,Twiggy mullein; Wand mullein; Green mullein; Large Flowered Mullein; Moth mullein; Purple stamen mullein; Purple stemmed mullein; Purple stem Mullein,3171954,770211-1,
1689652,Verbascum xanthophoeniceum,,7332615,770222-1,
